METEOROLOGICAL DATA					DATA TYPE
HUMIDITY SENSOR
Galltech (manufacturer)
FK80J (model)
A310340000 (S/N)
SET OF FIVE THERMOELEMENTS
Uteco (Manufac.)
CB 1XK 0.22/6000 PVC JJ2X0.22 (model)

Hellenic Institute of Metrology
Sensor located in the Time & Frequency Laboratory
							END OF HEADER
 08 10 18 17 14 44	22.98	24.17	PRE?
 08 10 18 17 15 44	22.97	24.17	PRE?
 08 10 18 17 16 44	23.00	24.18	PRE?
 08 10 18 17 17 44	22.96	24.16	PRE?
 08 10 18 17 18 44	22.98	24.21	PRE?
 08 10 18 17 19 44	22.96	24.22	PRE?
 08 10 18 17 20 44	23.01	24.21	PRE?
 08 10 18 17 21 44	22.97	24.18	PRE?
 08 10 18 17 22 44	22.96	24.20	PRE?
 08 10 18 17 23 44	22.97	24.20	PRE?
 08 10 18 17 24 44	22.99	24.23	PRE?
 08 10 18 17 25 44	22.96	24.18	PRE?
 08 10 18 17 26 44	22.98	24.19	PRE?
 08 10 18 17 27 44	23.00	24.21	PRE?
 08 10 18 17 28 44	23.01	24.22	PRE?
 08 10 18 17 30 43	22.96	24.17	PRE?
 08 10 18 17 31 44	22.97	24.18	PRE?
 08 10 18 17 31 44	22.97	24.19	PRE?
 08 10 18 17 32 44	22.96	24.17	PRE?
 08 10 18 17 34 44	22.97	24.18	PRE?
 08 10 18 17 35 44	22.96	24.17	PRE?
 08 10 18 17 36 44	22.97	24.16	PRE?
 08 10 18 17 37 44	22.96	24.18	PRE?
 08 10 18 17 38 44	22.95	24.15	PRE?
 08 10 18 17 39 44	22.98	24.19	PRE?
 08 10 18 17 40 44	22.96	24.21	PRE?
 08 10 18 17 41 44	22.98	24.20	PRE?
 08 10 18 17 42 44	22.98	24.16	PRE?
 08 10 18 17 43 44	23.01	24.18	PRE?
 08 10 18 17 44 44	22.99	24.19	PRE?
 08 10 18 17 45 44	22.99	24.19	PRE?
 08 10 18 17 46 44	22.98	24.19	PRE?
 08 10 18 17 47 44	22.99	24.21	PRE?
 08 10 18 17 48 44	22.98	24.18	PRE?
 08 10 18 17 49 44	22.99	24.19	PRE?
 08 10 18 17 50 44	22.96	24.18	PRE?
 08 10 18 17 51 44	22.97	24.15	PRE?
 08 10 18 17 52 44	22.97	24.15	PRE?
 08 10 18 17 53 44	22.97	24.15	PRE?
 08 10 18 17 54 44	22.97	24.20	PRE?
 08 10 18 17 55 44	22.95	24.21	PRE?
 08 10 18 17 56 44	22.96	24.19	PRE?
 08 10 18 17 57 44	22.98	24.20	PRE?
 08 10 18 17 58 44	22.98	24.17	PRE?
 08 10 18 17 59 44	22.99	24.20	PRE?
 08 10 18 18 00 44	22.99	24.19	PRE?
 08 10 18 18 01 44	22.97	24.19	PRE?
 08 10 18 18 02 44	22.98	24.17	PRE?
 08 10 18 18 03 44	22.99	24.17	PRE?
 08 10 18 18 04 44	22.98	24.17	PRE?
 08 10 18 18 05 44	23.02	24.21	PRE?
 08 10 18 18 06 44	22.96	24.18	PRE?
 08 10 18 18 07 44	22.99	24.20	PRE?
 08 10 18 18 08 44	22.97	24.20	PRE?
 08 10 18 18 09 44	22.98	24.18	PRE?
 08 10 18 18 10 44	22.99	24.20	PRE?
 08 10 18 18 11 44	22.99	24.19	PRE?
 08 10 18 18 12 44	22.97	24.15	PRE?
 08 10 18 18 13 44	22.99	24.19	PRE?
 08 10 18 18 14 44	22.99	24.19	PRE?
 08 10 18 18 15 44	22.98	24.19	PRE?
 08 10 18 18 16 44	22.97	24.13	PRE?
 08 10 18 18 17 44	22.99	24.20	PRE?
 08 10 18 18 18 44	23.00	24.19	PRE?
 08 10 18 18 19 44	22.98	24.18	PRE?
 08 10 18 18 20 44	23.00	24.19	PRE?
 08 10 18 18 21 44	22.99	24.20	PRE?
 08 10 18 18 22 44	22.98	24.23	PRE?
 08 10 18 18 23 44	22.96	24.15	PRE?
 08 10 18 18 24 44	22.98	24.18	PRE?
 08 10 18 18 25 44	23.00	24.23	PRE?
 08 10 18 18 26 44	22.99	24.13	PRE?
 08 10 18 18 27 44	22.96	24.15	PRE?
 08 10 18 18 28 44	23.00	24.15	PRE?
 08 10 18 18 29 44	22.99	24.18	PRE?
 08 10 18 18 30 44	22.97	24.17	PRE?
 08 10 18 18 31 44	22.96	24.18	PRE?
 08 10 18 18 32 44	22.99	24.17	PRE?
 08 10 18 18 33 44	22.96	24.20	PRE?
 08 10 18 18 34 44	22.99	24.17	PRE?
 08 10 18 18 35 44	22.99	24.18	PRE?
 08 10 18 18 36 44	22.95	24.16	PRE?
 08 10 18 18 37 44	22.95	24.15	PRE?
 08 10 18 18 38 44	22.98	24.21	PRE?
 08 10 18 18 39 44	22.96	24.20	PRE?
 08 10 18 18 40 44	22.96	24.21	PRE?
 08 10 18 18 41 44	22.97	24.17	PRE?
 08 10 18 18 42 44	22.97	24.20	PRE?
 08 10 18 18 43 44	22.99	24.16	PRE?
 08 10 18 18 44 44	22.99	24.19	PRE?
 08 10 18 18 45 44	22.97	24.17	PRE?
 08 10 18 18 46 44	22.98	24.17	PRE?
 08 10 18 18 47 44	23.00	24.17	PRE?
 08 10 18 18 48 44	22.96	24.17	PRE?
 08 10 18 18 49 44	22.98	24.16	PRE?
 08 10 18 18 50 44	22.96	24.15	PRE?
 08 10 18 18 51 44	22.98	24.21	PRE?
 08 10 18 18 52 44	22.99	24.15	PRE?
 08 10 18 18 53 44	22.98	24.16	PRE?
 08 10 18 18 54 44	22.96	24.16	PRE?
 08 10 18 18 55 44	22.99	24.17	PRE?
 08 10 18 18 56 44	22.98	24.17	PRE?
 08 10 18 18 57 44	22.97	24.23	PRE?
 08 10 18 18 58 44	22.97	24.20	PRE?
 08 10 18 18 59 44	22.97	24.18	PRE?
 08 10 18 19 00 44	22.99	24.18	PRE?
 08 10 18 19 01 44	22.97	24.20	PRE?
 08 10 18 19 02 44	22.96	24.17	PRE?
 08 10 18 19 03 44	23.00	24.20	PRE?
 08 10 18 19 04 44	22.97	24.20	PRE?
 08 10 18 19 05 44	22.98	24.19	PRE?
 08 10 18 19 06 44	22.97	24.17	PRE?
 08 10 18 19 07 44	22.98	24.19	PRE?
 08 10 18 19 08 44	22.96	24.19	PRE?
 08 10 18 19 09 44	23.00	24.18	PRE?
 08 10 18 19 10 44	22.97	24.20	PRE?
 08 10 18 19 11 44	22.97	24.16	PRE?
 08 10 18 19 12 44	22.97	24.18	PRE?
 08 10 18 19 13 44	22.98	24.15	PRE?
 08 10 18 19 14 44	23.00	24.18	PRE?
 08 10 18 19 15 44	23.00	24.19	PRE?
 08 10 18 19 16 44	23.00	24.19	PRE?
 08 10 18 19 17 44	22.99	24.20	PRE?
 08 10 18 19 18 44	22.96	24.15	PRE?
 08 10 18 19 19 44	22.99	24.20	PRE?
 08 10 18 19 20 43	22.98	24.19	PRE?
 08 10 18 19 21 44	22.99	24.15	PRE?
 08 10 18 19 22 44	22.96	24.15	PRE?
 08 10 18 19 23 44	22.98	24.18	PRE?
 08 10 18 19 25 44	23.01	24.17	PRE?
 08 10 18 19 26 44	22.98	24.17	PRE?
 08 10 18 19 27 44	22.98	24.16	PRE?
 08 10 18 19 28 44	22.99	24.14	PRE?
 08 10 18 19 29 44	22.98	24.18	PRE?
 08 10 18 19 30 44	22.97	24.17	PRE?
 08 10 18 19 31 44	22.97	24.18	PRE?
 08 10 18 19 32 44	22.98	24.14	PRE?
 08 10 18 19 33 44	22.96	24.18	PRE?
 08 10 18 19 34 44	22.97	24.20	PRE?
 08 10 18 19 35 44	22.98	24.17	PRE?
 08 10 18 19 36 44	23.00	24.21	PRE?
 08 10 18 19 37 44	23.00	24.20	PRE?
 08 10 18 19 38 44	22.99	24.18	PRE?
 08 10 18 19 39 44	22.99	24.19	PRE?
 08 10 18 19 40 44	22.99	24.18	PRE?
 08 10 18 19 41 44	22.97	24.20	PRE?
 08 10 18 19 42 44	22.99	24.20	PRE?
 08 10 18 19 43 44	23.00	24.20	PRE?
 08 10 18 19 44 44	22.98	24.17	PRE?
 08 10 18 19 45 44	22.99	24.20	PRE?
 08 10 18 19 46 44	22.97	24.21	PRE?
 08 10 18 19 47 44	22.98	24.21	PRE?
 08 10 18 19 48 44	22.97	24.18	PRE?
 08 10 18 19 49 44	22.99	24.22	PRE?
 08 10 18 19 50 44	23.00	24.22	PRE?
 08 10 18 19 51 44	22.98	24.21	PRE?
 08 10 18 19 52 44	22.98	24.18	PRE?
 08 10 18 19 53 44	22.97	24.19	PRE?
 08 10 18 19 54 44	22.97	24.20	PRE?
 08 10 18 19 55 44	22.97	24.23	PRE?
 08 10 18 19 56 44	22.98	24.20	PRE?
 08 10 18 19 57 44	22.98	24.22	PRE?
 08 10 18 19 58 44	22.97	24.22	PRE?
 08 10 18 19 59 44	22.97	24.20	PRE?
 08 10 18 20 00 44	22.96	24.16	PRE?
 08 10 18 20 01 44	22.97	24.21	PRE?
 08 10 18 20 02 44	22.97	24.17	PRE?
 08 10 18 20 03 44	22.98	24.18	PRE?
 08 10 18 20 04 44	22.98	24.20	PRE?
 08 10 18 20 05 44	22.99	24.21	PRE?
 08 10 18 20 06 44	22.99	24.22	PRE?
 08 10 18 20 07 44	22.97	24.20	PRE?
 08 10 18 20 08 44	22.96	24.20	PRE?
 08 10 18 20 09 44	22.96	24.21	PRE?
 08 10 18 20 10 44	22.97	24.19	PRE?
 08 10 18 20 11 44	22.97	24.20	PRE?
 08 10 18 20 12 44	22.96	24.21	PRE?
 08 10 18 20 13 44	22.99	24.19	PRE?
 08 10 18 20 14 44	22.99	24.19	PRE?
 08 10 18 20 15 44	22.96	24.21	PRE?
 08 10 18 20 16 44	22.97	24.24	PRE?
 08 10 18 20 17 44	23.00	24.19	PRE?
 08 10 18 20 18 44	22.98	24.18	PRE?
 08 10 18 20 19 44	23.02	24.19	PRE?
 08 10 18 20 20 44	22.99	24.20	PRE?
 08 10 18 20 21 44	22.97	24.20	PRE?
 08 10 18 20 22 44	23.00	24.18	PRE?
 08 10 18 20 23 44	23.02	24.20	PRE?
 08 10 18 20 24 44	22.98	24.17	PRE?
 08 10 18 20 25 44	22.98	24.20	PRE?
 08 10 18 20 26 44	23.00	24.24	PRE?
 08 10 18 20 27 44	22.99	24.20	PRE?
 08 10 18 20 28 44	22.97	24.23	PRE?
 08 10 18 20 29 44	23.00	24.19	PRE?
 08 10 18 20 30 44	22.99	24.24	PRE?
 08 10 18 20 31 44	22.99	24.17	PRE?
 08 10 18 20 32 44	22.97	24.21	PRE?
 08 10 18 20 33 44	22.98	24.20	PRE?
 08 10 18 20 34 44	22.97	24.16	PRE?
 08 10 18 20 35 44	22.97	24.15	PRE?
 08 10 18 20 36 44	23.02	24.21	PRE?
 08 10 18 20 37 44	22.98	24.21	PRE?
 08 10 18 20 38 44	23.00	24.19	PRE?
 08 10 18 20 39 44	23.00	24.17	PRE?
 08 10 18 20 40 44	22.99	24.18	PRE?
 08 10 18 20 41 44	22.98	24.16	PRE?
 08 10 18 20 42 44	22.95	24.19	PRE?
 08 10 18 20 43 44	22.99	24.22	PRE?
 08 10 18 20 44 44	22.97	24.19	PRE?
 08 10 18 20 45 44	22.97	24.19	PRE?
 08 10 18 20 46 44	22.97	24.19	PRE?
 08 10 18 20 47 44	23.01	24.16	PRE?
 08 10 18 20 48 44	22.99	24.20	PRE?
 08 10 18 20 49 44	22.97	24.22	PRE?
 08 10 18 20 50 44	22.99	24.22	PRE?
 08 10 18 20 51 44	22.99	24.20	PRE?
 08 10 18 20 52 44	22.98	24.21	PRE?
 08 10 18 20 53 44	22.95	24.21	PRE?
 08 10 18 20 54 44	22.97	24.19	PRE?
 08 10 18 20 55 44	22.98	24.17	PRE?
 08 10 18 20 56 44	22.99	24.20	PRE?
 08 10 18 20 57 44	22.97	24.18	PRE?
 08 10 18 20 58 44	22.96	24.17	PRE?
 08 10 18 20 59 44	22.98	24.18	PRE?
 08 10 18 21 00 44	22.98	24.17	PRE?
 08 10 18 21 01 44	22.97	24.21	PRE?
 08 10 18 21 02 44	22.98	24.17	PRE?
 08 10 18 21 03 44	22.99	24.14	PRE?
 08 10 18 21 04 44	23.00	24.15	PRE?
 08 10 18 21 05 44	22.98	24.18	PRE?
 08 10 18 21 06 44	22.98	24.16	PRE?
 08 10 18 21 07 44	22.99	24.17	PRE?
 08 10 18 21 08 44	22.97	24.18	PRE?
 08 10 18 21 09 44	22.99	24.20	PRE?
 08 10 18 21 11 43	22.97	24.11	PRE?
 08 10 18 21 12 44	22.96	24.16	PRE?
 08 10 18 21 13 44	22.98	24.16	PRE?
 08 10 18 21 15 43	22.98	24.14	PRE?
 08 10 18 21 15 44	22.98	24.15	PRE?
 08 10 18 21 16 44	22.98	24.19	PRE?
 08 10 18 21 17 44	23.00	24.20	PRE?
 08 10 18 21 18 44	22.99	24.15	PRE?
 08 10 18 21 19 44	22.99	24.17	PRE?
 08 10 18 21 20 44	23.01	24.19	PRE?
 08 10 18 21 21 44	23.00	24.20	PRE?
 08 10 18 21 22 44	22.97	24.19	PRE?
 08 10 18 21 23 44	22.97	24.23	PRE?
 08 10 18 21 24 44	23.00	24.19	PRE?
 08 10 18 21 25 44	22.97	24.17	PRE?
 08 10 18 21 26 44	22.97	24.21	PRE?
 08 10 18 21 27 44	22.99	24.17	PRE?
 08 10 18 21 28 44	22.95	24.15	PRE?
 08 10 18 21 29 44	22.96	24.15	PRE?
 08 10 18 21 30 44	22.96	24.19	PRE?
 08 10 18 21 31 44	22.98	24.18	PRE?
 08 10 18 21 32 44	22.97	24.17	PRE?
 08 10 18 21 33 44	22.98	24.20	PRE?
 08 10 18 21 34 44	22.97	24.16	PRE?
 08 10 18 21 35 44	23.00	24.19	PRE?
 08 10 18 21 36 44	22.96	24.18	PRE?
 08 10 18 21 37 44	22.96	24.19	PRE?
 08 10 18 21 38 44	22.99	24.22	PRE?
 08 10 18 21 39 44	22.99	24.22	PRE?
 08 10 18 21 40 44	22.98	24.17	PRE?
 08 10 18 21 41 44	22.97	24.18	PRE?
 08 10 18 21 42 44	22.98	24.23	PRE?
 08 10 18 21 43 44	22.99	24.22	PRE?
 08 10 18 21 44 44	23.01	24.20	PRE?
 08 10 18 21 45 44	22.98	24.22	PRE?
 08 10 18 21 46 44	23.00	24.19	PRE?
 08 10 18 21 47 44	22.97	24.18	PRE?
 08 10 18 21 48 44	22.98	24.17	PRE?
 08 10 18 21 49 44	22.99	24.21	PRE?
 08 10 18 21 50 44	23.01	24.22	PRE?
 08 10 18 21 51 44	22.97	24.19	PRE?
 08 10 18 21 52 44	22.99	24.21	PRE?
 08 10 18 21 53 44	22.98	24.23	PRE?
 08 10 18 21 54 44	22.96	24.17	PRE?
 08 10 18 21 55 44	22.97	24.21	PRE?
 08 10 18 21 56 44	22.99	24.19	PRE?
 08 10 18 21 57 44	22.95	24.22	PRE?
 08 10 18 21 58 44	22.99	24.18	PRE?
 08 10 18 21 59 44	22.97	24.17	PRE?
 08 10 18 22 00 44	22.97	24.20	PRE?
 08 10 18 22 01 44	22.97	24.15	PRE?
 08 10 18 22 02 44	22.98	24.18	PRE?
 08 10 18 22 03 44	22.97	24.19	PRE?
 08 10 18 22 04 44	22.97	24.17	PRE?
 08 10 18 22 05 44	23.00	24.21	PRE?
 08 10 18 22 06 44	22.96	24.20	PRE?
 08 10 18 22 07 44	22.97	24.20	PRE?
 08 10 18 22 08 44	22.95	24.21	PRE?
 08 10 18 22 09 44	22.97	24.22	PRE?
 08 10 18 22 10 44	22.97	24.21	PRE?
 08 10 18 22 11 44	22.98	24.19	PRE?
 08 10 18 22 12 44	22.99	24.22	PRE?
 08 10 18 22 13 44	22.98	24.19	PRE?
 08 10 18 22 14 44	22.99	24.21	PRE?
 08 10 18 22 15 44	22.97	24.20	PRE?
 08 10 18 22 16 44	22.98	24.22	PRE?
 08 10 18 22 17 44	23.00	24.22	PRE?
 08 10 18 22 18 44	22.97	24.21	PRE?
 08 10 18 22 19 44	22.97	24.18	PRE?
 08 10 18 22 20 44	23.01	24.21	PRE?
 08 10 18 22 21 44	23.01	24.20	PRE?
 08 10 18 22 22 44	23.00	24.19	PRE?
 08 10 18 22 23 44	23.00	24.20	PRE?
 08 10 18 22 24 44	22.97	24.23	PRE?
 08 10 18 22 25 44	22.95	24.17	PRE?
 08 10 18 22 26 44	22.99	24.19	PRE?
 08 10 18 22 27 44	22.99	24.21	PRE?
 08 10 18 22 28 44	22.96	24.17	PRE?
 08 10 18 22 29 44	22.94	24.19	PRE?
 08 10 18 22 30 44	22.99	24.21	PRE?
 08 10 18 22 31 44	22.97	24.21	PRE?
 08 10 18 22 32 44	23.00	24.21	PRE?
 08 10 18 22 33 44	23.00	24.16	PRE?
 08 10 18 22 34 44	22.96	24.20	PRE?
 08 10 18 22 35 44	22.97	24.18	PRE?
 08 10 18 22 36 44	22.99	24.19	PRE?
 08 10 18 22 37 44	22.98	24.20	PRE?
 08 10 18 22 38 44	22.97	24.19	PRE?
 08 10 18 22 39 44	22.98	24.21	PRE?
 08 10 18 22 40 44	22.98	24.22	PRE?
 08 10 18 22 41 44	22.96	24.17	PRE?
 08 10 18 22 42 44	22.96	24.18	PRE?
 08 10 18 22 43 44	22.96	24.20	PRE?
 08 10 18 22 44 44	22.97	24.20	PRE?
 08 10 18 22 45 44	22.99	24.17	PRE?
 08 10 18 22 46 44	22.96	24.14	PRE?
 08 10 18 22 47 44	23.00	24.15	PRE?
 08 10 18 22 48 44	22.99	24.14	PRE?
 08 10 18 22 49 44	22.99	24.17	PRE?
 08 10 18 22 50 44	22.94	24.16	PRE?
 08 10 18 22 51 44	23.00	24.20	PRE?
 08 10 18 22 52 44	22.99	24.21	PRE?
 08 10 18 22 53 44	22.97	24.18	PRE?
 08 10 18 22 54 44	22.96	24.22	PRE?
 08 10 18 22 55 44	22.96	24.19	PRE?
 08 10 18 22 56 44	22.98	24.21	PRE?
 08 10 18 22 57 44	22.98	24.18	PRE?
 08 10 18 22 58 44	22.98	24.18	PRE?
 08 10 18 22 59 44	22.98	24.22	PRE?
 08 10 18 23 00 44	22.94	24.19	PRE?
 08 10 18 23 02 43	22.98	24.19	PRE?
 08 10 18 23 03 44	22.99	24.22	PRE?
 08 10 18 23 03 44	22.99	24.22	PRE?
 08 10 18 23 04 44	22.98	24.16	PRE?
 08 10 18 23 06 44	22.98	24.17	PRE?
 08 10 18 23 07 44	22.96	24.20	PRE?
 08 10 18 23 08 44	22.97	24.17	PRE?
 08 10 18 23 09 44	22.96	24.16	PRE?
 08 10 18 23 10 44	22.98	24.17	PRE?
 08 10 18 23 11 44	22.98	24.17	PRE?
 08 10 18 23 12 44	22.98	24.14	PRE?
 08 10 18 23 13 44	22.98	24.18	PRE?
 08 10 18 23 14 44	22.98	24.17	PRE?
 08 10 18 23 15 44	22.93	24.14	PRE?
 08 10 18 23 16 44	22.97	24.19	PRE?
 08 10 18 23 17 44	22.98	24.18	PRE?
 08 10 18 23 18 44	22.98	24.18	PRE?
 08 10 18 23 19 44	22.98	24.17	PRE?
 08 10 18 23 20 44	22.98	24.18	PRE?
 08 10 18 23 21 44	22.96	24.15	PRE?
 08 10 18 23 22 44	22.97	24.15	PRE?
 08 10 18 23 23 44	22.98	24.19	PRE?
 08 10 18 23 24 44	22.96	24.18	PRE?
 08 10 18 23 25 44	22.97	24.17	PRE?
 08 10 18 23 26 44	23.00	24.19	PRE?
 08 10 18 23 27 44	22.99	24.18	PRE?
 08 10 18 23 28 44	22.98	24.19	PRE?
 08 10 18 23 29 44	22.98	24.21	PRE?
 08 10 18 23 30 44	22.96	24.18	PRE?
 08 10 18 23 31 44	22.98	24.18	PRE?
 08 10 18 23 32 44	22.95	24.16	PRE?
 08 10 18 23 33 44	22.99	24.18	PRE?
 08 10 18 23 34 44	22.96	24.20	PRE?
 08 10 18 23 35 44	22.99	24.19	PRE?
 08 10 18 23 36 44	22.99	24.15	PRE?
 08 10 18 23 37 44	22.97	24.17	PRE?
 08 10 18 23 38 44	22.96	24.20	PRE?
 08 10 18 23 39 44	22.98	24.20	PRE?
 08 10 18 23 40 44	22.97	24.19	PRE?
 08 10 18 23 41 44	22.95	24.18	PRE?
 08 10 18 23 42 44	22.95	24.18	PRE?
 08 10 18 23 43 44	22.97	24.24	PRE?
 08 10 18 23 44 44	23.00	24.19	PRE?
 08 10 18 23 45 44	22.96	24.20	PRE?
 08 10 18 23 46 44	22.98	24.20	PRE?
 08 10 18 23 47 44	22.97	24.20	PRE?
 08 10 18 23 48 44	22.99	24.20	PRE?
 08 10 18 23 49 44	23.00	24.20	PRE?
 08 10 18 23 50 44	22.96	24.21	PRE?
 08 10 18 23 51 44	22.99	24.23	PRE?
 08 10 18 23 52 44	22.99	24.21	PRE?
 08 10 18 23 53 44	22.98	24.20	PRE?
 08 10 18 23 54 44	22.99	24.17	PRE?
 08 10 18 23 55 44	22.99	24.23	PRE?
 08 10 18 23 56 44	22.97	24.18	PRE?
 08 10 18 23 57 44	22.99	24.22	PRE?
 08 10 18 23 58 44	22.98	24.20	PRE?
 08 10 18 23 59 44	22.99	24.19	PRE?
